Place,Name,Gender,Time
10269,Yana Collins Lehman,F,4:17:52
10270,Hillary Walter,F,4:17:52
10271,Mariko Yanai,F,4:17:52
10272,Michael Bryce,M,4:17:52
10273,John Encarnacion,M,4:17:52
10274,Jeanette Pesamoska,F,4:17:53
10275,Stephanie Flynn,F,4:17:54
10276,David Altenau,M,4:17:54
10277,Robin Sanchez,M,4:17:54
10278,Christopher Westendorf,M,4:17:54
10279,Zachary Schoenfeld,M,4:17:54
10280,Jonathan Vivaldo,M,4:17:54
10281,Mattie Jackson,F,4:17:55
10282,Alejandra Lagos,F,4:17:55
10283,Susan Slotoroff,F,4:17:56
10284,Callie Walsh,F,4:17:57
10285,Saltanat Tuitebayev,M,4:17:57
10286,Melissa Herrera,F,4:17:58
10287,Omar Leon,M,4:17:58
10288,Audrey Genest,F,4:17:58
10289,Katherine Landy,F,4:17:58
10290,Ted Mendoza,M,4:17:58
10291,Jeanne Erard,F,4:17:58
10292,Juan Finol,M,4:17:59
10293,Stephen Gentile,M,4:17:59
10294,Brad Floyd,M,4:17:59
10295,Elisabeth Milbank,F,4:18:00
10296,Monika Slomska,F,4:18:01
10297,Sarah Lazun,F,4:18:01
10298,Cong Huang,F,4:18:01
10299,Cynthia Fidanza,F,4:18:01
10300,Juliana Ead,F,4:18:01
10301,Russell Fortenberry,M,4:18:02
10302,Oleksandr Soldatenko,M,4:18:02
10303,Tim Charters,M,4:18:02
10304,Leonardo Valentini,M,4:18:02
10305,Ankur Patel,M,4:18:02
10306,Megan Chu,F,4:18:02
10307,Matthew Murrow,M,4:18:03
10308,James Beary,M,4:18:04
10310,Ian Plunkett,M,4:18:04
10309,Monika Golon,F,4:18:04
10311,Natalie Dierkes,F,4:18:04
10312,Angela Daniele,F,4:18:04
10313,Cameron Collins,M,4:18:04
10314,Ellie Gettig,F,4:18:05
10315,Michael Ciano,M,4:18:05
10316,Gary Oberlin,M,4:18:05
10317,Jacqueline Saquel,F,4:18:05
10318,Sinman Lee,F,4:18:05
10319,Dao-Yi Chow,M,4:18:06
10320,Sascha Wittler,M,4:18:06
10321,Lisa Healy,F,4:18:08
10322,Kerri Taylor,F,4:18:08
10323,Iralda Mafla,F,4:18:09
10324,Thomas Ballou,M,4:18:10
10325,Eric Rosenfeld,M,4:18:10
10326,Lindsay Walsh,F,4:18:10
10327,Michael Gleeson,M,4:18:11
10328,Nate Chang,M,4:18:11
10329,Miles David Engel,M,4:18:11
10330,Heather Goldring-Bechard,F,4:18:12
10331,Maggie Hughes,F,4:18:12
10332,Kejing Jiang,F,4:18:12
10333,Anthony Lacqua,M,4:18:13
10334,Francisco Loredo,M,4:18:13
10335,Brett Leonhardt,M,4:18:13
10336,Sergio Chicon,M,4:18:14
10337,Victor Laborda,M,4:18:14
10338,Richard Vinci,M,4:18:14
10339,Jim Yang,M,4:18:15
10340,Elsa Jimenez,F,4:18:15
10341,Caitlyn DellaTorre,F,4:18:15
10342,Rosa Soto,F,4:18:15
10343,Sydney Andrews,F,4:18:16
10344,Benjamin Lucas,M,4:18:16
10345,Ruthie Williams,F,4:18:16
10346,Andrej Simonovic,M,4:18:16
10347,Miguel Hernandez,M,4:18:17
10348,Mary Kelly,F,4:18:18
10349,Diana De Silva,F,4:18:18
10350,Diego Martinez,M,4:18:18
10351,Jaroslaw Gorbaczow,M,4:18:18
10352,Mirley Agüero,F,4:18:20
10353,David Pacheco,M,4:18:20
10354,Brittney Barbosa,F,4:18:21
10355,Bradley Nerreau,M,4:18:21
10356,Marc Epstein,M,4:18:21
10357,Zelle Richardson,F,4:18:21
10358,Peter Hatch,M,4:18:21
10359,Dera Nevin,F,4:18:22
10360,Alec Sim,M,4:18:22
10361,Andrea Carvajal,F,4:18:22
10362,James Condulis,M,4:18:22
10363,Melanie Formosa,F,4:18:22
10364,Aurora Cardenas,F,4:18:23
10365,Allison Abbott,F,4:18:23
10366,Alexandra Bolhack,F,4:18:24
10367,Carrie Han,F,4:18:24
10368,Jessica Basso,F,4:18:25
10369,Eric Piatt,M,4:18:25
10370,Eva Brown,F,4:18:26
10371,Lisa Gretano,F,4:18:26
10372,Elizabeth Guzman,F,4:18:26
10373,Kimberly Sanger,F,4:18:26
10374,Emily Tsang,F,4:18:27
10375,Fernando Machorro,M,4:18:28
10376,Lucie Rochat,F,4:18:28
10377,Stephanie Droste,F,4:18:29
10378,Georgia Walker,F,4:18:29
10379,Cecilia Needham,F,4:18:29
10380,Bruno da Costa,M,4:18:29
10381,Claire Sussman,F,4:18:30
10382,Suzannah Dinsmore,F,4:18:30
10383,Eric Lunser,M,4:18:30
10384,Gabino Canales,M,4:18:31
10385,Jennifer Bonia,F,4:18:31
10386,Ashley Witmer,F,4:18:31
10387,Anthony Hird,M,4:18:32
10388,Jose Correa,M,4:18:32
10389,Maya Ziv,F,4:18:32
10390,Amy Torchiana,F,4:18:32
10391,Jenny Cheng,F,4:18:33
10392,Áine Tucker,F,4:18:33
10393,Courtney Jaeger,F,4:18:34
10394,Dovrat Beit-On,F,4:18:35
10395,John Smith,M,4:18:36
10396,Matthew Kelly,M,4:18:36
10397,Masa Ostojic,F,4:18:37
10398,Alejandra Quevedo,F,4:18:37
10399,Julio Perez,M,4:18:37
10400,Blake Christianson,M,4:18:37
10401,Amit Sharma,M,4:18:38
10402,Lindsey Edwards,F,4:18:38
10403,Arnold Breitbart,M,4:18:38
10404,Catherine Slavin,F,4:18:38
10405,Nicole Poyser,F,4:18:39
10406,Christopher Burris,M,4:18:39
10407,Giuseppe Inga Sigurta',M,4:18:39
10408,Hector Rodriguez Cordova,M,4:18:39
10409,Jeanhie Hahn,F,4:18:40
10410,David Schiffman,M,4:18:41
10411,Shai Zelering,M,4:18:41
10412,Emily Masseo,F,4:18:41
10413,Edwin Tlatelpa,M,4:18:41
10414,Michael Nusblat,M,4:18:41
10415,Erin Neville,F,4:18:43
10416,Antonio Medina,M,4:18:43
10417,Matthew Biery,M,4:18:44
10418,Xiao Fu,F,4:18:44
10419,Stanislav Strakhov,M,4:18:45
10420,Arthur Rodier,M,4:18:45
10421,Nicole Sales,F,4:18:45
10422,Jeffrey Wilson,M,4:18:46
10423,Suzanne Holland,F,4:18:46
10424,Jenay Meraz,F,4:18:46
10425,Steven Migneault,M,4:18:46
10426,Karl Vetter,M,4:18:47
10427,Matt Schultz,M,4:18:47
10428,Miles Ritenour,M,4:18:47
10429,Tc Zhang,M,4:18:47
10430,Maddy Evans,F,4:18:47
10431,Maximilian Ohotin,M,4:18:47
10432,Fabio Escalante,M,4:18:47
10433,Cade Hackler,M,4:18:48
10434,Regis Dupuis,M,4:18:48
10435,Jyothi Shenoy,F,4:18:48
10436,Jonathan Anastos,M,4:18:48
10437,Meagan Christensen,F,4:18:48
10438,Jason Rich,M,4:18:49
10439,Ruben Rosario,M,4:18:49
10440,Christian Enguillado,M,4:18:49
10441,Klodian Pepaj,M,4:18:49
10442,Kevin Rothstein,M,4:18:50
10443,Ochuko Atavwigho,M,4:18:50
10444,Charles Bakke,M,4:18:50
10445,Carlos Checo,M,4:18:51
10446,Mauricio Zamora,M,4:18:51
10447,Taylor Bialkowski,F,4:18:51
10448,Aaron McCall,M,4:18:52
10449,Greivin Cubillo,M,4:18:52
10450,Kashif Siddiqui,M,4:18:53
10451,Cj Carey,M,4:18:53
10452,Adam Burton,M,4:18:53
10453,Ali Mills,F,4:18:53
10454,Maria De Lucia,F,4:18:54
10455,Marc Schoch,M,4:18:54
10456,Ledia Bita,F,4:18:54
10457,John Arminio,M,4:18:55
10458,Josh Binfield,M,4:18:55
10459,Kelly Blavatt,F,4:18:55
10460,Seina Lee,F,4:18:57
10461,Miguel Neri,M,4:18:57
10462,Ben Nevid,M,4:18:57
10463,Marnix van Nierop,M,4:18:58
10464,Lingh Preval,M,4:18:59
10465,Simone Sampaio,F,4:18:59
10466,Jace Reed,M,4:18:59
10467,Suzanne Barbosa,F,4:18:59
10468,Ramon Bermo,M,4:18:59
10469,Jessie McCarron,M,4:19:01
10470,Vincent DeMario,M,4:19:01
10471,Trevor Haskell,M,4:19:02
10472,Julia Morrissey,F,4:19:02
10473,Kendall Turcios,M,4:19:02
10474,Matthew Frucci,M,4:19:02
10475,Yali Xu,F,4:19:02
10476,Phillip Cunningham,M,4:19:02
10477,Ovral Wynter,F,4:19:03
10478,Victor Ramirez,M,4:19:03
10479,Christopher Contos,M,4:19:04
10480,Anastasia Kuznetsova,F,4:19:04
10481,Ghofrane Chebbi,M,4:19:04
10482,Enoch Law,M,4:19:05
10483,Glenn Lucas,M,4:19:05
10484,Katelin Magnuson,F,4:19:05
10485,Carlo Salas Salinas,M,4:19:06
10486,Jessica Pasik,F,4:19:06
10487,Leroy Jia,M,4:19:06
10488,Andrea McGowan,F,4:19:07
10489,Lesley Wassef-Birosik,F,4:19:07
10490,David Weinreb,M,4:19:07
10491,Emily Kelley,F,4:19:07
10492,Chris Bench,M,4:19:07
10493,Omar Anaya,M,4:19:08
10494,Gabor Sebestyen,M,4:19:08
10495,Julie Hirsch,F,4:19:08
10496,Patrick Vu,M,4:19:09
10497,Andrea Rodriguez,F,4:19:09
10498,Francois Briard,M,4:19:10
10499,Xinyu Tu,M,4:19:11
10501,Christopher Bullock,M,4:19:11
10500,Arturo Lazaro Jr,M,4:19:11
10502,Rafael Vilar,M,4:19:11
10503,Glenn Morgan,M,4:19:11
10504,Franklin Hurtado,M,4:19:11
10505,Jose Gamas,M,4:19:12
10506,Stany Leblanc,M,4:19:12
10507,Dane Roberts,M,4:19:12
10508,Casey Craig,M,4:19:12
10509,Samuel McNerney,M,4:19:12
10510,Lauren Marten,F,4:19:13
10511,Fabrice Della Mea,M,4:19:13
10512,Benny Thomas,M,4:19:13
10513,Tammy Salazar-Andurand,F,4:19:13
10514,Melissa Villanueva,F,4:19:13
10515,Laura Mora,F,4:19:14
10516,Eric Grelier,M,4:19:14
10517,Graciela Lopez,F,4:19:14
10518,Kristen Langston,F,4:19:15
10519,Charlie Hess,M,4:19:15
10520,Philip Herman,M,4:19:15
10521,Ignacio Galindo,M,4:19:16
10522,Andrew Tchekalenkov,M,4:19:16
10523,Michael Mikkelsen,M,4:19:16
10524,Margaret Duggan,F,4:19:16
10525,Yolanda Cabrera,F,4:19:16
10526,Courtney Szwajkowski,F,4:19:17
10527,Isabella Arbelaez,F,4:19:17
10528,Deirdre Carl,F,4:19:18
10529,Julia D'Innocenzo,F,4:19:18
10530,Mindy Schwantner,F,4:19:19
10531,Whitney Cavanagh,F,4:19:20
10532,Dana Rosenberg,F,4:19:20
10533,Juan Rafael Campos,M,4:19:21
10534,Gerard Camme,M,4:19:22
10535,Matthew Peirce,M,4:19:22
10536,Jessi Lawrence,F,4:19:23
10537,Linda Giampavolo,F,4:19:23
10538,Paul Battaglini,M,4:19:24
10539,Chad Awad,M,4:19:25
10540,Annie Read,F,4:19:26
10541,Nicky Bradley,F,4:19:26
10542,Emily Ryan,F,4:19:26
10543,Jason Lamb,M,4:19:26
10544,Brittany McCormack,F,4:19:27
10545,Jordan Shenker,M,4:19:27
10546,Adriana Real,F,4:19:27
10547,Christina Kyle,F,4:19:28
10548,Christopher Corrar,M,4:19:28
10549,Leonel Cecena,M,4:19:28
10550,Tiffany Lawrence,F,4:19:29
10551,Pauline Huet,F,4:19:30
10552,Nick Chen,M,4:19:31
10553,David Lin,M,4:19:31
10554,Brittany Kirwan,F,4:19:31
10555,Michael Gannon,M,4:19:33
10556,Christopher Munden,M,4:19:33
10557,Corey Gibbs,M,4:19:33
10558,Sara Wentworth,F,4:19:34
10559,Michael Deblasio,M,4:19:34
10560,Nicolas Huet,M,4:19:34
10561,John Fries,M,4:19:35
10562,Ira Wolfson,M,4:19:35
10563,Carly Shiner,F,4:19:35
10564,Katie Wilson,F,4:19:35
10565,Finbar Sheanon,M,4:19:35
10567,Ted Janger,M,4:19:35
10566,Sahar Syed,F,4:19:35
10568,Robert Wu,M,4:19:35
10569,Anthony DeFelice,M,4:19:36
10570,Clara Pomi,F,4:19:36
10571,Lavanavarjit Ragavan,M,4:19:37
10572,Jonas Pires de Campos,M,4:19:37
10573,Dan Albretsen,M,4:19:38
10574,Kathleen Crowley,F,4:19:39
10575,Vera Pertsovskaya,F,4:19:39
10576,Jeanette Merrill,F,4:19:39
10577,Lindsey Sullivan,F,4:19:39
10578,Hannah Pennington,F,4:19:39
10579,Jessica Stewart,F,4:19:40
10580,Aaron Safane,M,4:19:40
10581,Miguel Truzman,M,4:19:41
10582,Cheng Zeng,M,4:19:42
10583,Eugenio Herrera,M,4:19:43
10584,Avery Giorgio,F,4:19:43
10585,Shuli Gluck,M,4:19:43
10586,Alberto Lopez,M,4:19:43
10587,Carl Mills,M,4:19:44
10588,Constantin Toma,M,4:19:44
10589,Claire Brigham,F,4:19:44
10590,Adam Petrich,M,4:19:44
10591,Amy Gruenhut,F,4:19:45
10592,Katie Kuhn,F,4:19:46
10593,Ryan Reis,M,4:19:47
10594,Charlotte List,F,4:19:47
10595,Edina Leiher,F,4:19:47
10596,Katherine Kendall,F,4:19:47
10597,Ryan deFord,M,4:19:47
10598,Melina Santoro,F,4:19:47
10599,Claire Taylor,F,4:19:48
10600,Francis Allarey,M,4:19:48
10601,Chris Davlantes,M,4:19:48
10602,Tara Cushing,F,4:19:50
10603,Veronica Semeco,F,4:19:50
10604,Julia Wolfe,F,4:19:50
10605,Tracy Weber,F,4:19:51
10606,Thomas Hebner,M,4:19:51
10607,Deena Gilboa,F,4:19:52
10608,Alexandra Brown,F,4:19:52
10609,Gabi Donchez,F,4:19:52
10610,Chandrasekhar Para,M,4:19:52
10611,Fitzgerald Ventura,M,4:19:52
10612,Simone Porto,F,4:19:52
10613,Audrey Seger,F,4:19:53
10614,Branislav Zekovic,M,4:19:53
10615,Maria Moore,F,4:19:53
10616,Peter Morgan,M,4:19:53
10617,Carmen Loo,F,4:19:53
10618,Jesse Detschermitsch,M,4:19:53
10619,Andrea McGee,F,4:19:54
10620,Gargi Chaudhuri,F,4:19:56
10621,Rafael Dasso,M,4:19:56
10622,Danielle Comer,F,4:19:56
10623,Kathleen Zubroski-Stevens,F,4:19:56
10624,Finbar O'Herlihy,M,4:19:57
10625,Avery Vanacore,F,4:19:58
10626,Caroline Bowers,F,4:19:58
10627,Gary Bouton,M,4:19:58
10628,Nicole Vanacore,F,4:19:58
10629,Robert Andres,M,4:19:58
10630,Sophie Nordenson,F,4:19:58
10631,Tara Chait,F,4:19:59
10632,Elia Glenn,M,4:19:59
10633,Emily Pitts,F,4:19:59
10634,Madeline Curto,F,4:20:00
10635,Brigid Kenny,F,4:20:00
10636,Diego Alfaro,M,4:20:01
10637,Jaclyn Marry,F,4:20:01
10638,Melissa Marry,F,4:20:02
10639,Hirokazu Nihei,M,4:20:02
10640,Michael Graber,M,4:20:02
10641,Joana Bekerman,F,4:20:02
10642,Michael Maxeiner,M,4:20:03
10643,Jeannette Davis,F,4:20:03
10644,Michael Sheridan,M,4:20:03
10645,Britt Raffo,F,4:20:04
10646,Carlos Flecha,M,4:20:04
10647,Elaina Sullivan,F,4:20:04
10648,Michelle Dickson,F,4:20:05
10649,Courtney Jeffries,F,4:20:05
10650,Randy Lehman,M,4:20:05
10651,Hordiy Bezkorovainy,M,4:20:06
10652,Trisha Sileo,F,4:20:06
10653,Alexandra Olmos,F,4:20:06
10654,Kristen Grennan,F,4:20:07
10655,Laura Marino,F,4:20:07
10656,Juan Castaneda,M,4:20:07
10657,William Hong,M,4:20:07
10658,Deb Beilke,F,4:20:08
10659,Christine Coppola,F,4:20:08
10660,Stephen Wax,M,4:20:09
10661,Michael McQuiston,M,4:20:09
10662,Holger Schmidt,M,4:20:09
10663,Brianna Goldberg,F,4:20:09
10664,Thomas Hagan,M,4:20:09
10665,Martha Patricia Bremont Moreno,F,4:20:09
10666,Pedro Loureiro,M,4:20:09
10667,Paul Nemergut,M,4:20:11
10668,Ratish Malhotra,M,4:20:11
10669,Benjamin Smith,M,4:20:13
10670,Maria Battaglia,F,4:20:13
10671,Carlos Guerra,M,4:20:13
10672,Sean Thomas,M,4:20:13
10673,Aidan Kelso,M,4:20:13
10674,Blythe Duckett,F,4:20:14
10675,Amy Litke,F,4:20:15
10676,Holly Ross,F,4:20:15
10677,Jon Moeller,M,4:20:15
10678,Joe Paumer,M,4:20:15
10679,Lorne Bloch,M,4:20:16
10680,Becki Vincent,F,4:20:16
10681,Pamela DiGuiseppe,F,4:20:16
10682,Danny Zeng,M,4:20:16
10683,Anna Artapova,F,4:20:16
10684,Claire Crossman,F,4:20:17
10685,Madison Galan,F,4:20:17
10686,Guillermo GrossiRoffi,M,4:20:17
10687,Cj Hobgood,M,4:20:17
10688,Camille Grossi,F,4:20:17
10689,Claire Hickey,F,4:20:18
10690,Jenny Klein,F,4:20:18
10691,Nathaniel Harrington,M,4:20:18
10692,Rachel Blaschke,F,4:20:18
10693,Alejandra Flores,F,4:20:18
10694,Lauren Sbrilli,F,4:20:19
10695,Leah Elsted,F,4:20:19
10696,Andres Montoya,M,4:20:19
10697,Tim Gueramy,M,4:20:19
10698,Kevin McDonald,M,4:20:19
10699,Ian Douglas,M,4:20:20
10700,Cole McDonnell,M,4:20:20
10701,Nicole Dilorenzo,F,4:20:20
10702,Dhruv Sharma,M,4:20:20
10703,Marc Beck,M,4:20:20
10704,Jennifer Lonneman,F,4:20:21
10705,Jake Eldredge,M,4:20:21
10706,Marissa Sampias,F,4:20:21
10707,Justin Tasolides,M,4:20:21
10708,Kierra Sweeney,F,4:20:21
10709,Erin Ropke,F,4:20:22
10710,Ajay Bawa,M,4:20:22
10711,Jesus Gomez,M,4:20:22
10712,Christopher Borges-Barbosa,M,4:20:22
10713,F Robert Russo,M,4:20:23
10714,Todd Savage,M,4:20:23
10715,Ivan Aguilar,M,4:20:23
10716,Liz Toney,F,4:20:23
10717,Caitlin MacCrate,F,4:20:24
10718,Jacqueline Lara Lagunas,F,4:20:24
10719,Margaret Wiggin,F,4:20:25
10720,Katie Bennett,F,4:20:25
10721,Ulyana Chuvasheva,F,4:20:25
10722,Darren McBee,M,4:20:25
10723,Zachary Fiore,M,4:20:26
10724,Kurt Kreutzmann,M,4:20:26
10725,Daniel Hill,M,4:20:26
10726,Julia Schamay,F,4:20:26
10727,Roberta Braga,F,4:20:27
10728,Tianchi Xu,M,4:20:27
10729,Andres Perilla,M,4:20:27
10730,Samantha Yewman,F,4:20:28
10731,Diana Munoz,F,4:20:28
10732,Robbin Dunn,F,4:20:28
10733,Susann Hoeltzel,F,4:20:28
10734,Albert Chao,M,4:20:28
10735,Susan Dunn,F,4:20:29
10736,Reinaldo Delfi,M,4:20:29
10737,Justin Dodge,M,4:20:29
10738,John-Paul Flaim,M,4:20:30
10739,Scott Ziffra,M,4:20:30
10740,Rico Hoeltzel,M,4:20:31
10741,Cynthia King-Sumner,F,4:20:31
10742,Chase Crawford,M,4:20:31
10743,Ferenc Kitzinger,M,4:20:31
10744,Emine Bulatova,F,4:20:32
10745,Jess Thompson,M,4:20:32
10746,Rachel Miranda,F,4:20:32
10747,Kimberly Delaney,F,4:20:33
10748,Adam Rothman,M,4:20:33
10749,Jorge Paz Soldan,M,4:20:34
10750,Taylor Smith,F,4:20:34
10751,Jessica Ng,F,4:20:34
10752,Tom Bubeck,M,4:20:35
10753,Jonas Keinert,M,4:20:35
10754,Kaori Kudo,F,4:20:36
10755,Jagadeesh Unnikrishnan,M,4:20:37
10756,Juliette Haroche,F,4:20:37
10757,Antoinette Church,F,4:20:37
10758,Angel Vidal,M,4:20:39
10759,Federico Rampini,M,4:20:39
10760,Beata Young,F,4:20:39
10761,JoeAnthony Diaz,M,4:20:39
10762,Joshua Donner,M,4:20:39
10763,Nafij Ahmed,M,4:20:39
10764,Bridget Ellsworth,F,4:20:40
10765,Liam Moloney,M,4:20:41
10766,Morgan Sturm,F,4:20:41
10767,Jason Mellow,M,4:20:41
10768,Ryan Mcelwain,M,4:20:42
10769,Nathan Selsky,M,4:20:42
10770,Richard Selsky,M,4:20:42
10771,Manuel Molero,M,4:20:42
10772,Margie Starr Lawrence,F,4:20:42
10773,Lyes Yakoubi,M,4:20:42
10774,Nenad Jovanovic,M,4:20:43
10775,Emily Harris,F,4:20:43
10776,Frank Dorsa,M,4:20:43
10777,Jim Carpenter,M,4:20:43
10778,Karen Fuss,F,4:20:43
10779,Martin Carbone,M,4:20:44
10780,Ryan Wu,M,4:20:44
10781,Maksym Sudarikov,M,4:20:44
10782,Richard Campbell,M,4:20:44
10783,Mary Roberts,F,4:20:44
10784,Jill Redmon,F,4:20:45
10785,Peter Tascio,M,4:20:45
10786,Marylou Hanchar,F,4:20:45
10787,Sidney Messick,F,4:20:46
10788,Disco Meisch,F,4:20:47
10789,Carlos Montoya,M,4:20:47
10790,Jeffrey Nicastro,M,4:20:47
10791,Jamie Melville,F,4:20:48
10792,Stephen Lipski,M,4:20:48
10793,Karl Leitz,M,4:20:48
10794,Dae Kang,M,4:20:48
10795,Benjamin Lowden,M,4:20:48
10796,Monica Guevara,F,4:20:48
10797,Janet Stack,F,4:20:48
10798,Paul Rolen,M,4:20:48
10799,Lidia Cirianni,F,4:20:48
10800,Matthew Hoffarth,M,4:20:49
10801,Melissa Sy,F,4:20:49
10802,Henry Lu,M,4:20:50
10803,Liz Vidyarthi,F,4:20:50
10804,Donna Ma,F,4:20:50
10805,Qing Liang,M,4:20:51
10806,Ali Ridley,F,4:20:52
10807,Elizabeth Smith,F,4:20:52
10808,Ann Marie Larkin,F,4:20:52
10809,James Neufeld,M,4:20:53
10810,Sari Winick,F,4:20:53
10811,Wolfgang Kriesche,M,4:20:54
10812,Igor Kucherenko,M,4:20:54
10813,Andrea Tider,F,4:20:54
10814,Gregory Kaplan,M,4:20:54
10815,Gary Ross,M,4:20:55
10816,Lisa Tarasenko,F,4:20:55
10817,Eric Benoit,M,4:20:55
10818,Tiffany Abdullah,F,4:20:55
10819,Danny Gluck,M,4:20:56
10820,Jeffrey Mitchell,M,4:20:56
10821,Tim Intravia,M,4:20:56
10822,Joseph Konczynski,M,4:20:56
10823,Becca Thrailkill,F,4:20:57
10824,Kathleen Rommel,F,4:20:58
10825,Lauren Cagle,F,4:20:58
10826,Leon Tarasenko,M,4:20:58
10827,Jason Farrell,M,4:20:58
10828,Ryan Tosto,M,4:20:58
10829,Timothy Kraft,M,4:20:58
10830,Joseph Hobelmann,M,4:20:58
10831,Samantha Wiles,F,4:20:59
10832,Jaclyn Bavaro,F,4:20:59
10833,Matthew Weiss,M,4:21:00
10834,Christina Briones,F,4:21:01
10835,Nick Sypteras,M,4:21:01
10836,Robert Dill,M,4:21:01
10837,James Rogers,M,4:21:01
10838,Donna Quail,F,4:21:01
10839,Luke Martinez,M,4:21:01
10840,Heidi Fuhrman,F,4:21:02
10841,Igor Kalinin,M,4:21:02
10842,Steven Goldfarb,M,4:21:02
10843,Adam Mayer,M,4:21:02
10844,Kimberly Hadson,F,4:21:03
10845,Petra Serrarens,F,4:21:03
10846,Santiago Concha,M,4:21:04
10847,Jonatan Graham,M,4:21:04
10848,Marielle Wiesinger,F,4:21:04
10849,Joseph Houser,M,4:21:04
10850,Lorena Acosta-Mazon,F,4:21:05
10851,Sally Barton,F,4:21:05
10852,Fadima Sylla,F,4:21:05
10853,Morgan Ritacco,F,4:21:05
10854,Darcy Robson,F,4:21:06
10855,Francis Donkor,M,4:21:06
10856,Robert McGarry,M,4:21:06
10857,Gregory Sobol,M,4:21:06
10858,David Koenig,M,4:21:06
10859,Alejandro Pita Macedo,M,4:21:07
10860,Maria Niemiero,F,4:21:07
10861,Charles Wellman,M,4:21:08
10862,Torrey Acri,M,4:21:08
10863,Bogdan Mara,M,4:21:08
10864,Constance Geoghan,F,4:21:08
10865,Amber Klemann,F,4:21:09
10866,Jason Morris,M,4:21:10
10867,Michael Cyger,M,4:21:10
10868,Christopher Lee,M,4:21:10
10869,Matt Thompson,M,4:21:11
10870,Audrey Smith,F,4:21:11
10871,Elizabeth Persau,F,4:21:11
10872,Matt Mahony,M,4:21:11
10873,Cory LeClair,M,4:21:12
10874,Kaylin Ossing,F,4:21:12
10875,Brian White,M,4:21:13
10876,Tiffany Anders,F,4:21:14
10877,Julio Flores,M,4:21:14
10878,Andrew Folkman,M,4:21:15
10879,Alex Christison,M,4:21:16
10880,Richard Shane,M,4:21:16
10881,Emma Schwartz,F,4:21:16
10882,Lyssa Thaden,F,4:21:18
10883,Kate Owen,F,4:21:18
10884,Esteban Silva,M,4:21:18
10885,Joy Foo,F,4:21:18
10886,Constantin Hoferer,M,4:21:19
10887,Sumer Kale,M,4:21:19
10888,Michael Corr,M,4:21:19
10889,Justin Terry,M,4:21:19
10890,Lidie Silva,F,4:21:20
10891,Rosalie Cohn,F,4:21:20
10892,Hiroyuki Kawamata,M,4:21:21
10893,Gabrielle Smotrich,F,4:21:21
10894,Charity Brady,F,4:21:21
10895,Christine Pahal,F,4:21:21
10896,Parvez Rashid,M,4:21:22
10897,Ian MacGillivray,M,4:21:22
10898,Jonathan Conte,M,4:21:23
10899,Yvonne Legge,F,4:21:23
10900,Dena Ibrahim,F,4:21:23
10901,Tanya Codispodi,F,4:21:23
10902,Nancy Belz,F,4:21:24
10903,Elizabeth Norwood,F,4:21:24
10904,Andrea Ortega,F,4:21:24
10905,Kathleen Ellsworth,F,4:21:25
10906,Carlos Merino,M,4:21:25
10907,Christine Sturges Craver,F,4:21:26
10908,Mark Stern,M,4:21:26
10909,Roseann Gallo,F,4:21:27
10910,Narayana Pulavarti,M,4:21:27
10911,Belinda Chen,F,4:21:27
10912,Joe Rull,M,4:21:27
10913,Alexis Appelquist,F,4:21:27
10914,Rory Flavell,M,4:21:27
10915,Chris Herbert,M,4:21:28
10916,Andrew Kupresanin,M,4:21:29
10917,Jeannine Weber,F,4:21:29
10918,Sebastian Gabilondo,M,4:21:29
10919,Eileen Flowers,F,4:21:29
10920,Kathleen Cahill,F,4:21:30
10921,Zach Loeb,M,4:21:30
10922,Holden Young,M,4:21:30
10923,Grazyna Czopek,F,4:21:31
10924,Yehudah Marsow,M,4:21:31
10925,Josh Linam,M,4:21:31
10926,Sebastian Altomarino,M,4:21:31
10927,Scott Sullivan,M,4:21:31
10928,Michael Russo,M,4:21:32
10929,Cara Buzard,F,4:21:32
10930,Patrick Jass,M,4:21:32
10931,Lauren Vereen,F,4:21:32
10932,Andrew Murphy,M,4:21:32
10933,Atsuko Kusunose,F,4:21:33
10934,Burhan Gafoor,M,4:21:33
10935,Susan D'Elia,F,4:21:34
10936,Carlyle Peake,M,4:21:34
10937,Eric Jaffe,M,4:21:34
10938,Jack Blumenthal,M,4:21:35
10939,Nicholas Forcino,M,4:21:35
10940,Stephen O'Shea,M,4:21:35
10941,Philip Jeter Horton,M,4:21:35
10942,Julia Kleczkowski,F,4:21:35
10943,Kimberly Williams,F,4:21:36
10944,Pierre Joyner,M,4:21:36
10945,Jacob Nimaroff,M,4:21:36
10946,Jonathan Stein,M,4:21:36
10947,Danielle Twaalfhoven,F,4:21:37
10948,Daniel Barreto,M,4:21:37
10949,Matthew Corbin,M,4:21:37
10950,Jeff Lang,M,4:21:37
10951,Meghan Codega,F,4:21:38
10952,Jennifer Doyna,F,4:21:39
10953,Jill Arguin,F,4:21:39
10954,Nicole Biesecker,F,4:21:39
10955,Victoria Macri,F,4:21:39
10956,Erika Whitestone,F,4:21:39
10957,Clemence Michallon,F,4:21:39
10958,Hsin Pei Hsieh,F,4:21:40
10959,Pedro Vazquez,M,4:21:40
10960,Shari Doherty,F,4:21:40
10961,Michael Villarroel,M,4:21:41
10962,Dustin Kendrick,M,4:21:42
10963,Tehila Novak,F,4:21:42
10964,Alena Perszyk,F,4:21:42
10965,Angel Santos,M,4:21:43
